task_id,granularity,doc_id,page_no,table_id,logical_subtable_id,bbox,reason_codes,suggested_provider,priority_score,expected_benefit,source_review_id,meta_json
REOCR00522,row,债务人审计报告-2022年,15,1,,"[161, 755, 993, 789]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00408,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00523,row,债务人审计报告-2022年,15,1,,"[161, 914, 992, 949]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00422,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00524,row,债务人审计报告-2022年,15,1,,"[161, 914, 992, 949]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00423,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00525,row,债务人审计报告-2022年,15,2,,"[161, 1167, 988, 1201]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00430,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00526,row,债务人审计报告-2022年,15,2,,"[161, 1167, 988, 1201]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00431,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00527,row,债务人审计报告-2022年,15,2,,"[161, 1200, 988, 1235]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00432,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00528,row,债务人审计报告-2022年,15,2,,"[161, 1200, 988, 1235]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00433,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00529,row,债务人审计报告-2022年,15,2,,"[161, 1200, 988, 1235]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00434,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00530,row,债务人审计报告-2022年,15,2,,"[161, 1200, 988, 1235]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00435,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00531,row,债务人审计报告-2022年,15,2,,"[161, 1200, 988, 1235]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00436,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00532,row,债务人审计报告-2022年,15,2,,"[161, 1301, 988, 1331]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00446,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00533,row,债务人审计报告-2022年,15,2,,"[161, 1301, 988, 1331]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00447,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00534,row,债务人审计报告-2022年,15,2,,"[161, 1301, 988, 1331]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00449,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00535,row,债务人审计报告-2022年,15,2,,"[161, 1450, 989, 1481]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00463,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00536,row,债务人审计报告-2022年,15,2,,"[161, 1479, 989, 1512]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00467,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00537,page,债务人审计报告-2022年,15,16,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00474,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00538,page,债务人审计报告-2022年,15,16,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00475,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00539,page,债务人审计报告-2022年,15,16,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00476,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00540,page,债务人审计报告-2022年,15,16,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00477,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00541,page,债务人审计报告-2022年,15,20,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00479,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00542,page,债务人审计报告-2022年,15,7,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00480,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00543,page,债务人审计报告-2022年,15,7,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00481,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00544,page,债务人审计报告-2022年,15,7,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00482,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00545,row,债务人审计报告-2022年,16,0,,"[155, 397, 999, 429]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00486,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00546,row,债务人审计报告-2022年,16,0,,"[155, 397, 999, 429]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00487,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00547,row,债务人审计报告-2022年,16,0,,"[155, 429, 999, 462]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00488,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00548,row,债务人审计报告-2022年,16,0,,"[155, 429, 999, 462]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00489,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00549,row,债务人审计报告-2022年,16,0,,"[154, 462, 999, 495]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00490,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00550,row,债务人审计报告-2022年,16,0,,"[154, 462, 999, 495]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00491,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00551,row,债务人审计报告-2022年,16,0,,"[154, 591, 999, 625]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00492,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00552,row,债务人审计报告-2022年,16,3,,"[154, 1246, 993, 1279]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00497,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00553,row,债务人审计报告-2022年,16,3,,"[154, 1246, 993, 1279]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00498,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00554,row,债务人审计报告-2022年,16,4,,"[158, 1502, 987, 1538]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00501,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00555,row,债务人审计报告-2022年,16,4,,"[158, 1502, 987, 1538]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00502,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00556,page,债务人审计报告-2022年,16,6,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00503,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00557,page,债务人审计报告-2022年,16,6,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00504,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00558,page,债务人审计报告-2022年,16,6,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00511,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00559,page,债务人审计报告-2022年,16,6,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00512,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00560,row,债务人审计报告-2022年,17,0,,"[161, 296, 996, 333]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00518,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00561,row,债务人审计报告-2022年,17,1,,"[161, 495, 993, 532]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00520,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00562,row,债务人审计报告-2022年,17,1,,"[161, 530, 993, 567]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00522,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00563,row,债务人审计报告-2022年,17,1,,"[159, 564, 993, 603]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00524,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00564,row,债务人审计报告-2022年,17,2,,"[159, 943, 991, 979]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00536,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00565,row,债务人审计报告-2022年,17,2,,"[158, 1013, 991, 1049]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00540,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00566,row,债务人审计报告-2022年,17,2,,"[159, 1180, 988, 1216]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00548,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00567,row,债务人审计报告-2022年,17,2,,"[159, 1214, 988, 1252]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00550,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00568,row,债务人审计报告-2022年,17,2,,"[159, 1347, 987, 1384]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00555,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00569,row,债务人审计报告-2022年,17,2,,"[157, 1383, 987, 1418]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00557,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00570,row,债务人审计报告-2022年,17,2,,"[157, 1418, 987, 1454]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00559,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00571,row,债务人审计报告-2022年,17,2,,"[157, 1452, 987, 1489]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00560,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00572,row,债务人审计报告-2022年,17,2,,"[157, 1488, 985, 1526]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00562,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00573,row,债务人审计报告-2022年,17,2,,"[157, 1488, 985, 1526]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00563,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00574,page,债务人审计报告-2022年,17,11,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00564,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00575,page,债务人审计报告-2022年,17,11,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00566,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00576,page,债务人审计报告-2022年,17,11,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00567,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00577,page,债务人审计报告-2022年,17,3,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00571,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00578,page,债务人审计报告-2022年,17,5,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00574,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00579,page,债务人审计报告-2022年,17,5,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00576,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00580,page,债务人审计报告-2022年,17,7,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00580,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00581,page,债务人审计报告-2022年,17,7,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00581,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
